Seq,SOURCEID,ObsID,RAdeg,DEdeg,e_Pos,DistNN,ExtFlag,InXMM,InChandra,FSoft,e_FSoft,CtSoft,SoftDetml,FHard,e_FHard,CtHard,HardDetml,FFull,e_FFull,CtFull,FullDetml,logLSoft,logLHard,logLFull,RejS,SDSS,RASdeg,DESdeg,RelS,rS,CoaddS,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,SpecID,Class,zsp,r_zsp,WISE,RAWdeg,DEWdeg,e_RAWdeg,e_DEWdeg,RelW,rW,W1mag,e_W1mag,W1SNR,W2mag,e_W2mag,W2SNR,W3mag,e_W3mag,W3SNR,W4mag,e_W4mag,W4SNR,ExtW,RejW,UKIDSS,RAUdeg,DEUdeg,RelU,rU,Ymag,e_Ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,RejU,VHS,RAVdeg,DEVdeg,RelV,rV,JVmag,e_JVmag,HVmag,e_HVmag,KVmag,e_KVmag,RejV,GALEX,RAGdeg,DEGdeg,e_NUVPos,e_FUVPos,RelG,rG,NUV,e_NUV,FUV,e_FUV,FIRST,RAFdeg,DEFdeg,rF,F1.4GHz,e_F1.4GHz,RAHdeg,DEHdeg,rH,F250,e_F250,F350,e_F350,F500,e_F500,XMMAO10CP,ChCP,CPCoord,RA,DEC,SIGRA,SIGDEC,EPOCH,EBV,AY,AJ,AH,AK,MERGEDCLASS,MERGEDCLASSSTAT,YHALLMAG,YHALLMAGERR,YPETROMAG,YPETROMAGERR,YPSFMAG,YPSFMAGERR,YAPERMAG3,YAPERMAG3ERR,J_1HALLMAG,J_1HALLMAGERR,J_1PETROMAG,J_1PETROMAGERR,J_1PSFMAG,J_1PSFMAGERR,J_1APERMAG3,J_1APERMAG3ERR,HHALLMAG,HHALLMAGERR,HPETROMAG,HPETROMAGERR,HPSFMAG,HPSFMAGERR,HAPERMAG3,HAPERMAG3ERR,KHALLMAG,KHALLMAGERR,KPETROMAG,KPETROMAGERR,KPSFMAG,KPSFMAGERR,KAPERMAG3,KAPERMAG3ERR
2730,433832530592,742830101.0,15.632,0.067,3.4,161.4,0.0,no,no,0.72,0.18,27.68,19.57,0.0,0.0,0.0,0.0,2.5,0.57,43.44,18.86,-999.0,-999.0,-999.0,no,1237663784204239916,15.632,0.068,0.92,1.52,no,23.05,0.39,23.51,0.3,22.33,0.14,21.38,0.09,21.11,0.3,,,-999.0,,J010231.63+000402.2,15.63,0.07,0.25,0.26,0.9825,1.27,16.47,0.08,13.0,16.41,0.26,4.1,12.31,,-1.1,8.88,,-0.9,no,no,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.632222788926617,0.06775584228554218,,,2005.7684308008213,0.03042585402727127,0.03684570640325546,0.027048584073781967,0.01758614368736744,0.010953308083117008,1,2.484071731567383,,,,,,,,,,,,,,,,,18.03218650817871,0.19086888432502747,17.924169540405273,0.1826966404914856,,,18.443464279174805,0.16828589141368866,17.34250259399414,0.16848322749137878,16.986242294311523,0.15486586093902588,,,17.654996871948242,0.11544086784124374
2731,433836028381,742830101.0,15.64,-0.485,2.2,161.8,0.0,no,no,3.17,0.33,118.93,210.77,8.81,1.63,38.91,53.65,10.34,0.96,170.81,244.36,43.17,43.61,43.68,no,1237666338651701488,15.64,-0.484,1.0,1.21,no,20.58,0.1,19.94,0.03,18.98,0.02,18.55,0.02,18.18,0.04,4758189987370561536,QSO,0.365,11.0,J010233.60-002903.0,15.64,-0.48,0.09,0.09,0.995,1.31,15.17,0.04,28.1,14.62,0.06,17.7,11.23,0.17,6.3,9.1,,-0.1,no,no,433836028381,15.64,-0.484,0.977,1.52,18.25,0.04,17.76,0.05,16.75,0.04,15.86,0.03,no,472470422710,15.64,-0.484,0.986,1.5,17.64,0.02,16.87,0.03,16.09,0.03,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.639998156347149,-0.4841108098858401,,,2006.882260479124,0.04075685143470764,0.04935654625296593,0.036232840269804,0.02355745993554592,0.014672467485070229,1,13.332257270812988,17.720388412475586,0.06137676164507866,17.69931983947754,0.12327851355075836,,,18.253747940063477,0.04325885325670242,17.537179946899414,0.0714869499206543,17.271154403686523,0.08577785640954971,,,17.756362915039062,0.04510892927646637,16.188703536987305,0.05827783793210983,15.936134338378906,0.10038767755031586,,,16.747913360595703,0.04060610756278038,15.59854793548584,0.04339125379920006,15.513762474060059,0.07075445353984833,,,15.86178207397461,0.029138648882508278
2732,433836028473,742830101.0,15.647,-0.44,2.4,82.1,0.0,no,no,1.44,0.19,76.75,118.89,4.82,0.94,45.67,34.97,5.07,0.56,121.06,149.65,-999.0,-999.0,-999.0,no,1237666338651701493,15.648,-0.44,0.97,1.46,no,23.01,0.43,22.04,0.08,21.21,0.05,20.75,0.05,20.19,0.12,,,-999.0,,J010235.44-002624.8,15.65,-0.44,0.24,0.24,0.9835,1.1,16.56,0.09,12.7,15.8,0.15,7.2,12.07,,0.9,8.44,,1.2,no,no,433836028473,15.648,-0.44,0.962,1.57,20.02,0.21,19.29,0.18,18.15,0.14,17.51,0.13,no,472470421797,15.648,-0.44,0.979,1.37,19.1,0.08,18.26,0.09,17.56,0.1,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.647806853244543,-0.4400964600632923,,,2006.882260479124,0.04199477657675743,0.05085567384958267,0.03733335807919502,0.02427298203110695,0.015118120238184929,1,1.283101201057434,20.11862564086914,0.36582934856414795,20.11862564086914,0.36582934856414795,,,20.01825714111328,0.20521269738674164,19.422651290893555,0.2718586325645447,19.422651290893555,0.2718586325645447,,,19.292098999023438,0.18025143444538116,18.12859344482422,0.29328012466430664,18.399608612060547,0.44763419032096863,,,18.150447845458984,0.14380182325839996,17.61845588684082,0.2217569202184677,18.111919403076172,0.45991334319114685,,,17.507675170898438,0.1285063624382019
2733,433830551577,742830101.0,15.652,0.224,2.9,98.0,0.0,no,no,1.02,0.15,65.49,75.29,3.13,0.8,35.51,13.78,3.7,0.48,107.53,82.33,-999.0,-999.0,-999.0,yes,1237666339725443570,15.652,0.224,0.83,1.89,no,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.65347721666056,0.2228377253440498,,,2006.8908876386038,0.03494260460138321,0.042315494269132614,0.031063975766301155,0.0201968252658844,0.012579337693750858,1,7.621115207672119,18.339139938354492,0.0856647714972496,18.318283081054688,0.12988154590129852,,,18.75676727294922,0.05159669741988182,17.474123001098633,0.08149339258670807,17.347368240356445,0.09333294630050659,,,18.084545135498047,0.05713581666350365,17.409399032592773,0.1514977067708969,17.45538330078125,0.21344305574893951,,,17.614473342895508,0.0863862931728363,16.571426391601562,0.10305704921483994,16.315467834472656,0.16198642551898956,,,16.93117332458496,0.0689469501376152
2734,433830551911,742830101.0,15.657,0.251,2.3,98.0,0.0,no,no,0.99,0.16,55.45,59.55,0.0,0.0,0.0,0.0,2.52,0.44,64.93,45.98,-999.0,-999.0,-999.0,yes,1237666339725443099,15.657,0.251,0.98,1.12,no,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,433830551911,15.657,0.251,0.966,1.06,,,,,,,17.99,0.18,no,472447811529,15.657,0.251,0.978,1.08,19.56,0.18,,,18.02,0.19,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.657164351759091,0.25093441597277594,,,2005.7684790143737,0.03464691713452339,0.041957415640354156,0.030801109969615936,0.020025918260216713,0.012472890317440033,1,1.724111557006836,,,,,,,,,,,,,,,,,,,,,,,,,17.928674697875977,0.3826824128627777,17.989425659179688,0.4169609248638153,,,17.99420166015625,0.18107323348522186
2735,433830551307,742830101.0,15.668,0.12,1.1,90.6,0.0,no,no,2.33,0.22,150.08,288.44,0.0,0.0,0.0,0.0,5.58,0.51,162.95,230.06,-999.0,-999.0,-999.0,yes,1237663784204238982,15.669,0.12,1.0,1.63,no,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,yes,yes,433830551307,15.669,0.12,0.994,1.94,12.6,0.0,12.12,0.0,11.63,0.0,11.35,0.0,no,472447813405,15.669,0.12,0.998,2.05,12.14,0.0,11.58,0.0,11.36,0.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.668608242886519,0.11990170236081377,,,2006.8908876386038,0.032639890909194946,0.03952690586447716,0.02901686355471611,0.018865857273340225,0.011750360950827599,-1,-1.1319596767425537,12.623929023742676,0.0012009646743535995,12.623929023742676,0.0012009646743535995,,,12.59975528717041,0.001310519059188664,12.130386352539062,0.0008130278438329697,12.129779815673828,0.0008171420195139945,,,12.12484073638916,0.0007059901254251599,11.639925003051758,0.0011937125818803906,11.639925003051758,0.0011937125818803906,,,11.630213737487793,0.0009712342289276421,11.355767250061035,0.0013843501219525933,11.355767250061035,0.0013843501219525933,,,11.347509384155273,0.0011096193920820951
2736,433828783844,742830101.0,15.67,0.362,3.3,98.2,0.0,no,no,4.26,0.54,83.59,149.34,6.41,1.73,23.3,18.48,11.04,1.28,101.57,143.04,-999.0,-999.0,-999.0,no,1237666339725443383,15.67,0.362,0.99,1.72,no,21.26,0.1,21.5,0.04,20.72,0.03,20.69,0.04,20.87,0.22,,,-999.0,,J010240.83+002143.6,15.67,0.36,0.16,0.17,0.9745,1.55,16.19,0.07,16.2,15.09,0.08,13.4,11.75,,1.5,8.5,0.36,3.0,no,no,433828783844,15.67,0.362,0.941,1.56,19.97,0.14,19.25,0.16,18.56,0.21,17.95,0.17,no,472447810054,15.67,0.362,0.964,1.53,19.6,0.18,18.57,0.15,17.97,0.18,no,,,,,,,,,,,,FIRST J010240.7+002143,15.67,0.362,0.9,45.53,0.12,,,,,,,,,,,,0.0,15.670123553993145,0.3621182059394211,,,2006.8908909787817,0.033628981560468674,0.04072469472885132,0.029896164312958717,0.019437551498413086,0.012106433510780334,-1,-1.2661442756652832,19.70134735107422,0.2107105255126953,19.75132179260254,0.24452000856399536,,,19.97324562072754,0.13930504024028778,19.634023666381836,0.1847527176141739,19.69013023376465,0.23443293571472168,,,19.24625587463379,0.1604723036289215,19.800643920898438,1.0228856801986694,19.800643920898438,1.0228856801986694,,,18.55929946899414,0.20544449985027313,18.246570587158203,0.4950817823410034,18.292390823364258,0.5239143967628479,,,17.954971313476562,0.16558898985385895
2737,433832530068,742830101.0,15.672,-0.126,3.9,236.8,0.0,no,no,0.9,0.26,18.07,17.49,0.0,0.0,0.0,0.0,2.81,0.75,25.67,16.51,-999.0,-999.0,-999.0,no,1237666339188572434,15.672,-0.126,0.88,2.39,no,22.33,0.21,21.18,0.04,21.15,0.05,21.38,0.08,22.05,0.47,,,-999.0,,J010241.19-000731.9,15.67,-0.13,0.21,0.21,0.9701,3.34,16.22,0.07,15.4,16.02,0.19,5.7,11.89,,1.0,8.71,,-0.7,no,no,433832530068,15.672,-0.126,0.911,3.32,19.25,0.07,18.58,0.08,17.93,0.11,17.13,0.07,no,472470414710,15.672,-0.126,0.95,3.39,18.5,0.05,17.71,0.06,17.11,0.06,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.67159779816741,-0.12562273682693587,,,2006.8908909787817,0.03449711203575134,0.04177600145339966,0.030667932704091072,0.019939331337809563,0.012418961152434349,1,3.0594418048858643,19.09933090209961,0.12667393684387207,19.160131454467773,0.17514365911483765,,,19.253725051879883,0.06996461004018784,18.42108154296875,0.137478768825531,18.2773380279541,0.1434350162744522,,,18.579246520996094,0.08050914853811264,18.130565643310547,0.22839204967021942,17.873729705810547,0.2473287284374237,,,17.931278228759766,0.10593846440315247,17.071434020996094,0.12761402130126953,17.03471565246582,0.16199402511119843,,,17.134347915649414,0.07247394323348999
2739,433834266372,742830101.0,15.688,-0.346,3.0,127.1,0.0,no,no,1.08,0.16,65.52,68.16,1.78,0.56,19.03,12.39,3.5,0.61,49.2,54.79,-999.0,-999.0,-999.0,no,1237663783667368640,15.689,-0.346,0.97,2.47,no,22.72,0.23,22.78,0.13,22.13,0.09,21.97,0.11,22.12,0.44,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,433834266372,15.688,-0.346,0.931,2.52,20.04,0.14,,,,,18.39,0.24,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.688499088377787,-0.3459735794425983,,,2006.8908876386038,0.041831422597169876,0.05065784975886345,0.03718813508749008,0.024178562685847282,0.015059312805533409,1,0.8737814426422119,19.981718063354492,0.35438406467437744,19.983131408691406,0.35507291555404663,,,20.039989471435547,0.14483173191547394,,,,,,,,,,,,,,,,,18.045108795166016,0.27419549226760864,17.899784088134766,0.26726558804512024,,,18.385419845581055,0.23973044753074646
2740,433828783821,742830101.0,15.696,0.356,3.3,98.2,0.0,no,no,3.71,0.47,81.49,144.4,4.09,1.3,16.84,12.77,9.14,1.11,93.51,132.15,-999.0,-999.0,-999.0,no,1237666339725443390,15.696,0.355,0.98,2.12,no,21.41,0.11,20.87,0.03,20.43,0.03,20.08,0.03,19.66,0.08,,,-999.0,,J010246.99+002117.8,15.7,0.35,0.17,0.18,0.9716,3.8,16.09,0.06,16.7,15.56,0.12,8.7,12.22,,0.7,8.92,,-1.0,no,no,433828783821,15.696,0.355,0.905,2.03,19.19,0.07,18.78,0.11,18.08,0.13,17.0,0.07,no,472447810139,15.696,0.355,0.932,2.04,18.74,0.08,18.05,0.09,17.23,0.09,no,2915203485948454174,15.696,0.356,0.62,0.64,0.98,1.72,21.46,0.08,21.93,0.1,,,,,,,,,,,,,,,,,,0.0,15.696080654478184,0.3553790035365621,,,2006.8908909787817,0.03382575139403343,0.040962982922792435,0.030071092769503593,0.019551284611225128,0.012177270837128162,1,2.5411758422851562,19.047426223754883,0.11580714583396912,18.709300994873047,0.14872288703918457,,,19.18523597717285,0.07028435915708542,18.484865188598633,0.14603488147258759,18.497447967529297,0.15758079290390015,,,18.778757095336914,0.1055864542722702,17.84417152404785,0.2106550931930542,18.007335662841797,0.29924553632736206,,,18.07941246032715,0.13312825560569763,16.862998962402344,0.11904357373714447,16.836233139038086,0.14983734488487244,,,16.998010635375977,0.06963072717189789
2744,433828782813,742830101.0,15.715,0.462,2.5,113.6,0.0,no,no,1.44,0.32,28.94,41.56,0.0,0.0,0.0,0.0,3.69,0.78,33.66,33.66,44.64,0.0,45.05,no,1237663784741110064,15.715,0.461,0.98,4.24,no,20.9,0.06,20.52,0.02,20.5,0.03,20.35,0.03,20.0,0.08,4206499853272543232,QSO,1.994,11.0,,,,,,,,,,,,,,,,,,,,no,no,433828782813,15.715,0.461,0.874,4.2,20.39,0.22,,,,,,,no,472447808574,15.715,0.461,0.944,4.06,19.26,0.13,,,18.41,0.26,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.71522407219849,0.46121347736413687,,,2006.8908982067078,0.03734592720866203,0.04522591829299927,0.03320052847266197,0.021585946902632713,0.013444534502923489,-1,-0.8877739310264587,20.355384826660156,0.2870500385761261,20.313861846923828,0.3076503276824951,,,20.388301849365234,0.22289016842842102,,,,,,,,,,,,,,,,,,,,,,,,
2748,433828782464,742830101.0,15.729,0.308,3.8,24.2,0.0,no,no,2.6,0.36,71.9,101.23,3.42,1.6,18.34,8.87,7.37,0.93,94.97,104.66,43.38,0.0,43.83,no,1237666339725443133,15.729,0.307,0.98,1.03,no,21.05,0.09,20.53,0.02,20.3,0.03,19.93,0.03,19.64,0.08,1218328470015207424,QSO,0.486,11.0,J010254.91+001826.9,15.73,0.31,0.08,0.08,0.9896,0.76,,,,,,,12.06,0.4,2.7,8.76,0.52,2.1,no,no,433828782464,15.729,0.307,0.943,1.11,18.59,0.05,18.19,0.06,17.22,0.06,16.23,0.04,no,472447810762,15.729,0.307,0.966,0.92,17.96,0.04,17.09,0.04,16.27,0.04,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.728872948266517,0.3073984770987432,,,2006.8908982067078,0.03337133675813675,0.04041268676519394,0.029667118564248085,0.01928863301873207,0.012013682164251804,1,8.008686065673828,18.017858505249023,0.05843551084399223,17.452308654785156,0.06290329992771149,,,18.586645126342773,0.046653203666210175,17.79164695739746,0.05626824125647545,17.362300872802734,0.061802513897418976,,,18.193967819213867,0.05664445087313652,17.040143966674805,0.09309834986925125,17.040407180786133,0.17017415165901184,,,17.22089385986328,0.05853436514735222,16.073747634887695,0.06465082615613937,15.773794174194336,0.08263581246137619,,,16.2346248626709,0.04220764711499214
2749,433828782499,742830101.0,15.729,0.314,3.3,24.2,0.0,no,no,1.07,0.26,29.52,20.29,0.0,0.0,0.0,0.0,2.66,0.6,37.51,19.61,-999.0,-999.0,-999.0,yes,1237666339725443126,15.73,0.315,1.0,2.95,no,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,yes,yes,433828782499,15.73,0.315,0.998,2.81,10.0,0.0,9.84,0.0,10.11,0.0,9.58,0.0,no,472447810715,15.73,0.315,0.99,2.94,10.52,0.0,10.56,0.0,9.78,0.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.729917611945066,0.31450943154469907,,,2006.8908982067078,0.03339306265115738,0.040438998490571976,0.02968643233180046,0.019301190972328186,0.012021503411233425,-1,48.07353591918945,9.668135643005371,0.00028969618142582476,9.667298316955566,0.0002895771467592567,,,10.00439739227295,0.0004017553583253175,9.64997673034668,0.00020747962116729468,9.64997673034668,0.00020747962116729468,,,9.837554931640625,0.0002223997435066849,9.723750114440918,0.000421896722400561,9.723750114440918,0.000421896722400561,,,10.107295989990234,0.00045764207607135177,9.374073028564453,0.0004953918396495283,9.374454498291016,0.0004955162294209003,,,9.577840805053711,0.0005021010292693973
2751,433828782880,742830101.0,15.733,0.489,2.6,113.6,0.0,no,no,1.07,0.27,21.24,30.15,0.0,0.0,0.0,0.0,3.03,0.72,26.51,26.25,41.32,0.0,41.77,no,1237663784741175493,15.733,0.489,0.94,1.88,no,19.16,0.12,17.66,0.02,17.13,0.01,16.8,0.01,16.58,0.02,445972666931767296,GALAXY,0.088,11.0,J010255.94+002919.9,15.73,0.49,0.08,0.08,0.9937,1.84,14.8,0.03,33.3,14.59,0.06,17.5,10.92,0.14,7.6,9.03,,-0.5,no,no,433828782880,15.733,0.489,0.956,1.75,18.19,0.03,17.82,0.04,17.12,0.05,16.77,0.07,no,472447808215,15.733,0.489,0.95,1.71,17.62,0.03,17.14,0.04,16.72,0.06,no,2915203485948455345,15.733,0.489,0.6,0.54,1.0,1.08,19.53,0.03,19.93,0.04,,,,,,,,,,,,,,,,,,0.0,15.733087120952076,0.4888340478509281,,,2006.8908982067078,0.03789186105132103,0.045887041836977005,0.03368586301803589,0.02190149575471878,0.013641070574522018,1,24.871200561523438,16.091785430908203,0.029273975640535355,16.101715087890625,0.03394047170877457,,,18.19413185119629,0.033662714064121246,15.846695899963379,0.031839970499277115,15.750892639160156,0.04536956921219826,,,17.816551208496094,0.04007226973772049,15.149166107177734,0.04776150733232498,15.131647109985352,0.07200729101896286,,,17.120986938476562,0.05298927426338196,14.92829704284668,0.06591112911701202,14.87572956085205,0.08310846984386444,,,16.768327713012695,0.06903962790966034
2753,433836028547,742830101.0,15.737,-0.405,2.8,121.6,0.0,no,no,0.44,0.12,24.49,18.45,0.0,0.0,0.0,0.0,1.59,0.34,39.85,26.84,-999.0,-999.0,-999.0,no,1237663783667433986,15.737,-0.405,0.87,1.89,no,25.95,0.52,22.52,0.15,20.91,0.05,20.19,0.04,19.87,0.12,,,-999.0,,J010256.81-002416.9,15.74,-0.4,0.19,0.2,0.9856,1.86,16.18,0.07,16.2,16.05,0.18,5.9,12.3,,0.7,9.0,,-1.0,no,no,433836028547,15.737,-0.405,0.956,1.79,19.48,0.13,18.86,0.12,17.95,0.12,17.03,0.08,no,472470421051,15.737,-0.405,0.858,2.03,18.66,0.06,17.81,0.06,17.22,0.07,no,,,,,,,,,,,,FIRST J010256.8-002417,15.737,-0.405,1.92,2.14,0.13,,,,,,,,,,,,0.0,15.736695223200751,-0.40471062665429,,,2006.882260479124,0.03977707028388977,0.04817003011703491,0.03536181524395943,0.02299114689230919,0.01431974582374096,1,5.0453267097473145,19.13128662109375,0.1584993153810501,19.000267028808594,0.20561613142490387,,,19.475675582885742,0.12531030178070068,18.805744171142578,0.18840758502483368,18.873987197875977,0.243130624294281,,,18.863840103149414,0.1214359924197197,17.76072120666504,0.2640870213508606,17.70321273803711,0.29553040862083435,,,17.94593048095703,0.11734593659639359,16.601058959960938,0.12415820360183716,16.311111450195312,0.15469110012054443,,,17.032751083374023,0.08322905749082565
2754,433832527604,742830101.0,15.737,-0.116,2.7,212.2,0.0,no,no,0.8,0.18,30.98,28.85,0.0,0.0,0.0,0.0,2.23,0.5,38.42,23.46,44.47,0.0,44.91,no,1237666339188572473,15.738,-0.116,0.98,1.77,no,21.67,0.13,21.52,0.04,21.49,0.06,21.24,0.07,21.08,0.23,,QSO,2.158,1.0,,,,,,,,,,,,,,,,,,,,no,no,433832527604,15.738,-0.116,0.942,1.89,20.12,0.16,,,,,,,no,472470414511,15.738,-0.116,0.961,1.82,20.36,0.26,,,18.55,0.24,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.737783325704598,-0.11557681568946189,,,2006.8908982067078,0.03733878955245018,0.04521727189421654,0.03319418430328369,0.021581821143627167,0.013441964983940125,-1,-0.7042099833488464,20.595365524291992,0.5063462853431702,20.631980895996094,0.5286524891853333,,,20.122346878051758,0.15908582508563995,,,,,,,,,,,,,,,,,,,,,,,,
2756,433832527562,742830101.0,15.753,0.011,2.5,179.7,0.0,no,no,0.5,0.12,31.73,25.32,0.0,0.0,0.0,0.0,1.4,0.3,39.98,26.53,44.47,0.0,44.92,no,1237663784204304612,15.754,0.011,0.99,1.88,no,21.63,0.1,21.02,0.03,20.87,0.03,20.87,0.04,20.54,0.15,4756970078883999744,QSO,2.624,11.0,J010300.79+000039.2,15.75,0.01,0.42,0.42,0.9748,0.9,17.05,0.13,8.2,16.36,,1.9,12.47,,-0.7,8.68,,-1.3,no,no,433832527562,15.754,0.011,0.948,1.98,20.34,0.19,,,,,,,no,472447814846,15.754,0.011,0.976,1.97,19.4,0.16,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.753584956174407,0.010736586964253987,,,2006.8908982067078,0.03501151129603386,0.04239894077181816,0.031125232577323914,0.020236654207110405,0.012604144401848316,-1,-0.27088600397109985,20.29299545288086,0.2714070677757263,20.29299545288086,0.2714070677757263,,,20.337221145629883,0.19008570909500122,,,,,,,,,,,,,,,,,,,,,,,,
2757,433836028525,742830101.0,15.766,-0.421,4.2,121.6,0.0,no,no,0.83,0.17,31.39,36.69,2.79,0.81,21.96,11.31,2.91,0.5,51.37,47.76,-999.0,-999.0,-999.0,no,,,,,,no,,,,,,,,,,,,,-999.0,,J010304.10-002511.8,15.77,-0.42,0.32,0.33,0.9019,4.98,16.74,0.1,10.3,16.95,0.41,2.6,12.13,,0.6,9.0,,-0.4,no,no,433836028525,15.767,-0.42,0.864,4.06,20.07,0.21,,,18.35,0.17,17.63,0.14,no,472470421350,15.767,-0.42,0.901,4.23,19.31,0.1,18.6,0.13,17.71,0.11,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.767290240586089,-0.42045607262585555,,,2006.882260479124,0.03824052959680557,0.04630928114056587,0.03399582952260971,0.022103026509284973,0.013766591437160969,1,2.0102672576904297,19.50821876525879,0.25365588068962097,19.50821876525879,0.25365588068962097,,,20.06639862060547,0.21277987957000732,,,,,,,,,18.337217330932617,0.44051650166511536,18.269725799560547,0.32191380858421326,,,18.349720001220703,0.16958634555339813,17.832202911376953,0.36750730872154236,17.542863845825195,0.33299222588539124,,,17.631013870239258,0.14274615049362183
2759,433828782825,742830101.0,15.789,0.467,2.1,66.6,0.0,no,no,2.53,0.35,68.51,139.52,7.64,1.46,35.86,48.94,8.48,0.94,102.12,184.49,-999.0,-999.0,-999.0,no,1237663784741175618,15.789,0.467,0.99,0.26,no,22.24,0.15,21.64,0.05,21.41,0.05,20.78,0.05,20.19,0.1,,,-999.0,,J010309.46+002802.1,15.79,0.47,0.17,0.18,0.9926,0.21,16.08,0.06,16.9,15.48,0.12,9.0,11.88,,1.3,8.85,,0.0,no,no,433828782825,15.789,0.467,0.976,0.37,19.43,0.09,18.85,0.1,18.67,0.22,17.5,0.13,no,472447808491,15.789,0.467,0.988,0.18,18.66,0.08,18.28,0.12,17.47,0.11,no,2915203485948455395,15.789,0.467,0.63,0.93,0.98,0.25,21.93,0.1,23.0,0.2,,,,,,,,,,,,,,,,,,0.0,15.789404033167445,0.4673253845173938,,,2006.8908982067078,0.03680296242237091,0.04456838592886925,0.032717835158109665,0.02127211168408394,0.013249066658318043,-1,0.7802135348320007,19.317323684692383,0.17736861109733582,19.309345245361328,0.21862418949604034,,,19.427040100097656,0.0944569781422615,18.864601135253906,0.15583550930023193,18.90108299255371,0.22529666125774384,,,18.852041244506836,0.10216452926397324,18.347124099731445,0.29231688380241394,18.347124099731445,0.29231688380241394,,,18.6727294921875,0.21707260608673096,17.121381759643555,0.21278007328510284,17.151681900024414,0.2497875690460205,,,17.49580955505371,0.13316267728805542
2764,433828782995,742830101.0,15.803,0.296,3.0,64.9,0.0,no,no,0.6,0.13,34.14,31.88,0.0,0.0,0.0,0.0,1.45,0.32,37.18,21.44,-999.0,-999.0,-999.0,yes,1237666339725508635,15.803,0.296,0.99,2.37,no,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,yes,yes,433830549521,15.803,0.296,0.99,2.28,11.26,0.0,10.94,0.0,10.95,0.0,,,no,472447810966,15.803,0.296,0.995,2.17,10.95,0.0,10.71,0.0,10.45,0.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.80283219959114,0.2975977769324556,,,2005.7684350171116,0.033969003707170486,0.04113646224141121,0.030198443681001663,0.019634084776043892,0.01222884189337492,1,1.935720443725586,,,,,,,,,,,,,,,,,17.78429412841797,0.1248650848865509,17.488483428955078,0.11872415989637375,,,18.281227111816406,0.1514931172132492,,,,,,,,
2765,433828782791,742830101.0,15.803,0.455,2.0,63.0,0.0,no,no,1.36,0.24,44.47,69.74,0.0,0.0,0.0,0.0,3.44,0.57,51.1,62.06,44.3,0.0,44.7,no,1237663784741175423,15.804,0.455,1.0,1.12,no,20.37,0.04,20.09,0.02,19.73,0.02,19.66,0.02,19.7,0.07,780400955618256896,QSO,1.489,11.0,J010312.86+002718.6,15.8,0.46,0.14,0.15,0.9945,1.33,15.99,0.06,18.5,14.85,0.08,14.2,11.79,0.29,3.7,8.22,,1.4,no,no,433828782791,15.804,0.455,0.973,1.01,19.27,0.08,18.6,0.08,18.24,0.15,17.64,0.15,no,472447808672,15.804,0.455,0.984,1.21,18.74,0.08,18.02,0.1,17.63,0.13,no,2915203485946358094,15.803,0.455,0.57,,0.99,0.83,21.13,0.06,,,,,,,,,,,,,,,,,,,,0.0,15.803546110458473,0.4550599921175327,,,2006.8908982067078,0.035893529653549194,0.04346706345677376,0.03190934658050537,0.020746460184454918,0.012921671383082867,-2,0.8714527487754822,19.51296615600586,0.20524069666862488,19.493915557861328,0.2362903654575348,,,19.272724151611328,0.0825122594833374,18.405677795410156,0.10804165154695511,18.334110260009766,0.15518879890441895,,,18.60283851623535,0.08140144497156143,18.21323013305664,0.21019361913204193,18.162921905517578,0.24708504974842072,,,18.23883056640625,0.14614738523960114,17.293636322021484,0.2617367208003998,17.252187728881836,0.2608892619609833,,,17.640878677368164,0.15178713202476501
